x			u(x)			v(x)			w(x)			error(u,v)
0.09090909091		0.5062047148		0.4727368194		0.4727368194		-1.179697782
0.1818181818		0.6558694615		0.6125064309		0.6125064309		-1.179697782
0.2727272727		0.6618877058		0.6181267769		0.6181267769		-1.179697782
0.3636363636		0.6100321646		0.5696996823		0.5696996823		-1.179697782
0.4545454545		0.5348598353		0.4994973969		0.4994973969		-1.179697782
0.5454545455		0.4502933978		0.4205220979		0.4205220979		-1.179697782
0.6363636364		0.3619421650		0.3380122367		0.3380122367		-1.179697782
0.7272727273		0.2720660748		0.2540783345		0.2540783345		-1.179697782
0.8181818182		0.1815756343		0.1695707000		0.1695707000		-1.179697782
0.9090909091		0.09083767799		0.08483191427		0.08483191427		-1.179697782
